device,framework,model,dtype,prompt_id,run_label,batch_size,input_tokens,max_new_tokens,model_load_ms,wall_ms_batch,wall_ms_per_request,output_tokens_batch,output_tokens_per_request,tokens_per_sec_per_request,peak_torch_memory_mb,gpu_mem_used_mb_avg,gpu_mem_used_mb_max,gpu_mem_total_mb_avg,gpu_mem_total_mb_max,power_w_avg,power_w_max,temperature_c_avg,temperature_c_max,gpu_util_pct_avg,gpu_util_pct_max,nvidia_samples
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,1,1024,128,1698.7110000009125,7638.932299998487,7638.932299998487,128,128,16.756268412016865,1752.32177734375,3876.1,3933.0,8151.0,8151.0,45.858666666666664,55.85,50.06666666666667,51.0,26.533333333333335,31.0,30
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,1,1024,128,1698.7110000009125,7438.065899999856,7438.065899999856,128,128,17.20877466277927,1752.32177734375,3807.206896551724,3886.0,8151.0,8151.0,46.22344827586207,54.29,50.06896551724138,51.0,26.93103448275862,32.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,1,1024,128,1698.7110000009125,7450.824900000953,7450.824900000953,128,128,17.17930587792818,1752.32177734375,3783.0,3783.0,8151.0,8151.0,45.70310344827587,51.92,50.0,51.0,25.275862068965516,31.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,1,1024,128,1698.7110000009125,7323.315499999808,7323.315499999808,128,128,17.47842217094202,1752.32177734375,3783.0,3783.0,8151.0,8151.0,46.45310344827587,54.02,49.93103448275862,51.0,26.482758620689655,31.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,1,1024,128,1698.7110000009125,7405.055000001084,7405.055000001084,128,128,17.285489439306158,1752.32177734375,3783.0,3783.0,8151.0,8151.0,46.265517241379314,53.42,50.206896551724135,53.0,29.862068965517242,79.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,1,1024,128,1698.7110000009125,7939.609499999278,7939.609499999278,128,128,16.121699688128444,1752.32177734375,3783.0,3783.0,8151.0,8151.0,45.38548387096775,54.57,50.12903225806452,52.0,27.387096774193548,62.0,31
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,1,1024,128,1698.7110000009125,7380.640800000037,7380.640800000037,128,128,17.342667590597195,1752.32177734375,3783.0,3783.0,8151.0,8151.0,46.490344827586206,56.25,50.10344827586207,51.0,26.517241379310345,30.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,1,1024,128,1698.7110000009125,7391.150800000105,7391.150800000105,128,128,17.318006825134482,1752.32177734375,3783.0,3783.0,8151.0,8151.0,46.32689655172414,54.48,50.206896551724135,51.0,26.275862068965516,29.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,128,16,1698.7110000009125,997.2207999999227,498.6103999999614,32,16,32.089182255326484,1488.462890625,3783.0,3783.0,8151.0,8151.0,42.56,44.92,50.0,50.0,15.25,28.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,128,16,1698.7110000009125,1045.4019000007975,522.7009500003987,32,16,30.610237077219384,1488.462890625,3783.0,3783.0,8151.0,8151.0,40.6425,40.7,50.25,51.0,23.25,25.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,2,128,16,1698.7110000009125,1049.151900000652,524.575950000326,32,16,30.50082642940466,1488.462890625,3783.0,3783.0,8151.0,8151.0,39.019999999999996,39.29,49.0,50.0,18.0,25.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,2,128,16,1698.7110000009125,1015.642200000002,507.821100000001,32,16,31.50715872184115,1488.462890625,3783.0,3783.0,8151.0,8151.0,38.735,39.21,49.0,50.0,19.5,21.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,2,128,16,1698.7110000009125,1040.8298000002105,520.4149000001053,32,16,30.744700046053186,1488.462890625,3783.0,3783.0,8151.0,8151.0,38.975,39.42,49.5,50.0,24.0,24.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,2,128,16,1698.7110000009125,1012.8886999991664,506.4443499995832,32,16,31.592809752963316,1488.462890625,3783.0,3783.0,8151.0,8151.0,40.17,40.37,49.0,49.0,25.0,27.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,2,128,16,1698.7110000009125,1052.8644999994867,526.4322499997434,32,16,30.39327472814935,1488.462890625,3783.0,3783.0,8151.0,8151.0,39.135000000000005,39.31,49.0,49.0,22.5,23.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,2,128,16,1698.7110000009125,1032.6340999999957,516.3170499999978,32,16,30.988711296673365,1488.462890625,3783.0,3783.0,8151.0,8151.0,38.845,38.85,49.0,49.0,23.0,25.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,128,64,1698.7110000009125,3513.406900001428,1756.703450000714,128,64,36.43187471395584,1497.33056640625,3783.0,3783.0,8151.0,8151.0,40.19571428571429,40.99,49.642857142857146,50.0,24.785714285714285,29.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,128,64,1698.7110000009125,3819.985199999792,1909.992599999896,128,64,33.507983224648875,1497.33056640625,3783.0,3783.0,8151.0,8151.0,40.472,40.91,49.4,50.0,23.733333333333334,26.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,2,128,64,1698.7110000009125,3572.5503000012395,1786.2751500006198,128,64,35.82874676388897,1497.33056640625,3783.0,3783.0,8151.0,8151.0,39.652857142857144,40.73,49.42857142857143,50.0,20.714285714285715,25.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,2,128,64,1698.7110000009125,3572.572199998831,1786.2860999994155,128,64,35.82852713236751,1497.33056640625,3783.0,3783.0,8151.0,8151.0,40.49714285714286,40.85,49.42857142857143,50.0,23.571428571428573,26.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,2,128,64,1698.7110000009125,3850.293100000272,1925.146550000136,128,64,33.24422236841942,1497.33056640625,3783.0,3783.0,8151.0,8151.0,40.10666666666667,40.59,49.266666666666666,50.0,24.333333333333332,28.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,2,128,64,1698.7110000009125,3589.1326000000845,1794.5663000000422,128,64,35.66321288881804,1497.33056640625,3783.0,3783.0,8151.0,8151.0,39.95285714285715,41.14,49.0,50.0,23.285714285714285,27.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,2,128,64,1698.7110000009125,3590.67800000048,1795.33900000024,128,64,35.647863718212236,1497.33056640625,3783.0,3783.0,8151.0,8151.0,40.24071428571428,40.77,49.142857142857146,50.0,23.714285714285715,26.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,2,128,64,1698.7110000009125,3611.213600001065,1805.6068000005325,128,64,35.445147858316176,1497.33056640625,3783.0,3783.0,8151.0,8151.0,39.792857142857144,41.06,49.214285714285715,50.0,23.357142857142858,27.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,128,128,1698.7110000009125,7550.313600000663,3775.1568000003317,256,128,33.90587643935445,1514.84033203125,3783.0,3783.0,8151.0,8151.0,40.250344827586204,41.56,49.206896551724135,50.0,23.586206896551722,27.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,128,128,1698.7110000009125,7476.315599998998,3738.157799999499,256,128,34.24146514093577,1514.84033203125,3783.0,3783.0,8151.0,8151.0,40.272068965517235,41.04,49.13793103448276,50.0,22.96551724137931,28.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,2,128,128,1698.7110000009125,7076.949400001467,3538.4747000007337,256,128,36.1737784927425,1514.84033203125,3783.0,3783.0,8151.0,8151.0,40.45428571428572,41.64,49.357142857142854,50.0,24.214285714285715,27.0,28
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,2,128,128,1698.7110000009125,7401.738499998828,3700.869249999414,256,128,34.58646911128251,1514.84033203125,3783.0,3783.0,8151.0,8151.0,40.83689655172414,41.88,49.275862068965516,51.0,24.344827586206897,28.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,2,128,128,1698.7110000009125,7401.261599999998,3700.630799999999,256,128,34.588697689053454,1514.84033203125,3783.0,3783.0,8151.0,8151.0,40.31551724137931,41.7,49.03448275862069,50.0,23.448275862068964,27.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,2,128,128,1698.7110000009125,7682.9020000004675,3841.4510000002338,256,128,33.32074260481058,1514.84033203125,3789.733333333333,3834.0,8151.0,8151.0,39.87466666666667,41.08,49.06666666666667,50.0,23.466666666666665,27.0,30
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,2,128,128,1698.7110000009125,7157.634099999996,3578.817049999998,256,128,35.766008212126984,1514.84033203125,3795.5,3834.0,8151.0,8151.0,40.51857142857143,41.69,49.07142857142857,50.0,24.071428571428573,27.0,28
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,2,128,128,1698.7110000009125,7453.731600000538,3726.865800000269,256,128,34.34521307421125,1514.84033203125,3784.0344827586205,3785.0,8151.0,8151.0,40.37137931034483,41.78,49.03448275862069,50.0,23.862068965517242,28.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,512,16,1698.7110000009125,1013.7247999991814,506.8623999995907,32,16,31.56675263348183,1677.31787109375,3784.0,3784.0,8151.0,8151.0,42.61,46.81,49.0,50.0,16.5,27.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,512,16,1698.7110000009125,1019.6665999992547,509.83329999962734,32,16,31.382806890039735,1677.31787109375,3784.0,3784.0,8151.0,8151.0,50.05500000000001,50.27,49.5,50.0,23.0,29.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,2,512,16,1698.7110000009125,1028.5253999991255,514.2626999995628,32,16,31.11250339566452,1677.31787109375,3784.0,3784.0,8151.0,8151.0,50.980000000000004,51.42,50.0,50.0,23.5,25.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,2,512,16,1698.7110000009125,1029.078199999276,514.539099999638,32,16,31.09579038796324,1677.31787109375,3784.0,3784.0,8151.0,8151.0,50.18,50.6,50.0,50.0,26.0,26.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,2,512,16,1698.7110000009125,1002.8614000002563,501.4307000001281,32,16,31.90869645595276,1677.31787109375,3784.25,3785.0,8151.0,8151.0,50.54,50.94,50.5,51.0,27.0,30.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,2,512,16,1698.7110000009125,1041.109099998721,520.5545499993605,32,16,30.736452116343344,1677.31787109375,3784.0,3784.0,8151.0,8151.0,50.835,50.99,50.5,51.0,28.0,29.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,2,512,16,1698.7110000009125,1011.0573999991175,505.52869999955874,32,16,31.650032925952505,1677.31787109375,3784.0,3784.0,8151.0,8151.0,51.21,51.68,50.5,51.0,27.0,27.0,4
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,2,512,16,1698.7110000009125,1298.8624000008713,649.4312000004356,32,16,24.636943836374456,1677.31787109375,3784.0,3784.0,8151.0,8151.0,49.524,50.22,50.4,51.0,25.2,28.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,512,64,1698.7110000009125,3845.8593000013934,1922.9296500006967,128,64,33.28254884414353,1677.31787109375,3784.0666666666666,3785.0,8151.0,8151.0,45.37733333333333,51.45,49.86666666666667,50.0,26.133333333333333,30.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,512,64,1698.7110000009125,3590.7012000006944,1795.3506000003472,128,64,35.64763339260177,1677.31787109375,3784.0,3784.0,8151.0,8151.0,45.75571428571429,48.39,50.285714285714285,52.0,30.571428571428573,44.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,2,512,64,1698.7110000009125,3824.2139000012685,1912.1069500006342,128,64,33.470931110824516,1677.31787109375,3784.0666666666666,3785.0,8151.0,8151.0,46.23266666666667,51.04,51.06666666666667,58.0,32.733333333333334,68.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,2,512,64,1698.7110000009125,3805.2255999991758,1902.6127999995879,128,64,33.63795302965158,1677.31787109375,3784.0666666666666,3785.0,8151.0,8151.0,45.132666666666665,49.26,50.13333333333333,51.0,26.133333333333333,28.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,2,512,64,1698.7110000009125,3584.782999998424,1792.391499999212,128,64,35.70648488348005,1677.31787109375,3784.0,3784.0,8151.0,8151.0,46.964285714285715,52.28,50.142857142857146,51.0,28.142857142857142,30.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,2,512,64,1698.7110000009125,3788.329299999532,1894.164649999766,128,64,33.78798141967643,1677.31787109375,3784.0666666666666,3785.0,8151.0,8151.0,46.26533333333334,50.74,50.13333333333333,51.0,27.066666666666666,32.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,2,512,64,1698.7110000009125,3802.3814000007405,1901.1907000003703,128,64,33.6631143840476,1677.31787109375,3784.0666666666666,3785.0,8151.0,8151.0,45.42266666666667,50.16,50.93333333333333,57.0,32.6,62.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,2,512,64,1698.7110000009125,3575.3202000014426,1787.6601000007213,128,64,35.80098923725723,1677.31787109375,3784.0714285714284,3785.0,8151.0,8151.0,45.83857142857143,48.37,50.285714285714285,51.0,27.857142857142858,31.0,14
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,512,128,1698.7110000009125,7668.25979999885,3834.129899999425,256,128,33.384367076352625,1677.31787109375,3784.0666666666666,3785.0,8151.0,8151.0,45.236999999999995,51.15,50.333333333333336,52.0,27.066666666666666,30.0,30
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,512,128,1698.7110000009125,7398.353500000667,3699.1767500003334,256,128,34.60229360491857,1677.31787109375,3784.0344827586205,3785.0,8151.0,8151.0,44.88310344827586,49.58,50.03448275862069,51.0,26.24137931034483,31.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,2,512,128,1698.7110000009125,7217.2561999996105,3608.6280999998053,256,128,35.470543501007185,1677.31787109375,3784.035714285714,3785.0,8151.0,8151.0,46.44178571428571,53.57,50.75,56.0,31.392857142857142,81.0,28
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,2,512,128,1698.7110000009125,7055.103599999711,3527.5517999998556,256,128,36.285788914568236,1677.31787109375,3784.0,3784.0,8151.0,8151.0,46.18714285714286,51.13,50.785714285714285,51.0,27.857142857142858,30.0,28
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,2,512,128,1698.7110000009125,7704.6393000000535,3852.3196500000267,256,128,33.22673392380591,1677.31787109375,3786.4333333333334,3794.0,8151.0,8151.0,45.082,49.14,50.56666666666667,51.0,27.333333333333332,33.0,30
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,2,512,128,1698.7110000009125,7390.803599999344,3695.401799999672,256,128,34.637640756686146,1677.31787109375,3784.206896551724,3785.0,8151.0,8151.0,45.86137931034483,49.69,50.758620689655174,53.0,29.620689655172413,62.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,2,512,128,1698.7110000009125,7398.292899999433,3699.1464499997164,256,128,34.602577035037314,1677.31787109375,3784.206896551724,3785.0,8151.0,8151.0,44.92172413793104,48.94,50.48275862068966,51.0,26.344827586206897,31.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,2,512,128,1698.7110000009125,7126.147099999798,3563.073549999899,256,128,35.924040916866176,1677.31787109375,3784.1428571428573,3785.0,8151.0,8151.0,46.144285714285715,53.08,50.714285714285715,51.0,27.071428571428573,30.0,28
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,1024,16,1698.7110000009125,1268.342000001212,634.171000000606,32,16,25.2297881801355,2058.86865234375,4097.0,4114.0,8151.0,8151.0,62.886,71.71,55.0,60.0,59.6,99.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,1024,16,1698.7110000009125,1270.450999998502,635.225499999251,32,16,25.18790571225315,2058.86865234375,4111.2,4114.0,8151.0,8151.0,63.444,69.68,51.6,53.0,24.0,36.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,2,1024,16,1698.7110000009125,1254.102499999135,627.0512499995675,32,16,25.51625564897771,2058.86865234375,4105.2,4107.0,8151.0,8151.0,66.604,69.99,55.6,61.0,62.0,99.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,2,1024,16,1698.7110000009125,1250.9456999996473,625.4728499998237,32,16,25.580646705935376,2058.86865234375,4104.6,4105.0,8151.0,8151.0,68.38,73.58,52.4,54.0,28.0,43.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,2,1024,16,1698.7110000009125,1263.0052999993495,631.5026499996748,32,16,25.33639407531899,2058.86865234375,4104.0,4104.0,8151.0,8151.0,66.8,73.58,55.6,60.0,61.6,99.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,2,1024,16,1698.7110000009125,1265.9711000014795,632.9855500007397,32,16,25.277038314668165,2058.86865234375,4104.0,4104.0,8151.0,8151.0,67.858,69.78,52.8,55.0,26.4,41.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,2,1024,16,1698.7110000009125,1278.4296000008908,639.2148000004454,32,16,25.030709551763902,2058.86865234375,4104.6,4105.0,8151.0,8151.0,64.23,68.29,55.2,59.0,60.8,99.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,2,1024,16,1698.7110000009125,1252.3096999993868,626.1548499996934,32,16,25.552784586764496,2058.86865234375,4104.0,4104.0,8151.0,8151.0,69.824,70.04,53.4,55.0,36.4,38.0,5
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,1024,64,1698.7110000009125,3810.1865999997244,1905.0932999998622,128,64,33.59415520489449,2058.86865234375,4104.2,4105.0,8151.0,8151.0,59.888,72.71,53.266666666666666,59.0,45.733333333333334,96.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,1024,64,1698.7110000009125,3837.1299999998882,1918.5649999999441,128,64,33.3582651617234,2058.86865234375,4104.2,4105.0,8151.0,8151.0,58.522666666666666,70.64,53.666666666666664,60.0,44.86666666666667,76.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,cold_after_load,2,1024,64,1698.7110000009125,3850.0574999998207,1925.0287499999104,128,64,33.246256711751954,2058.86865234375,4104.2,4105.0,8151.0,8151.0,58.04600000000001,72.86,52.4,54.0,33.06666666666667,39.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_04,warm1,2,1024,64,1698.7110000009125,3830.0313999989157,1915.0156999994579,128,64,33.42009154286209,2058.86865234375,4104.2,4105.0,8151.0,8151.0,58.49,72.71,53.6,59.0,45.06666666666667,95.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,cold_after_load,2,1024,64,1698.7110000009125,3801.7728999984683,1900.8864499992342,128,64,33.66850239793428,2058.86865234375,4106.8,4114.0,8151.0,8151.0,58.318666666666665,70.98,54.13333333333333,62.0,44.53333333333333,91.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_08,warm1,2,1024,64,1698.7110000009125,3859.2057000005298,1929.6028500002649,128,64,33.16744686606947,2058.86865234375,4109.333333333333,4114.0,8151.0,8151.0,58.88666666666667,73.34,53.13333333333333,54.0,37.53333333333333,42.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,cold_after_load,2,1024,64,1698.7110000009125,4371.852300000683,2185.9261500003413,128,64,29.27820777476403,2058.86865234375,4109.529411764706,4114.0,8151.0,8151.0,55.888823529411766,70.25,53.35294117647059,59.0,42.529411764705884,99.0,17
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_10,warm1,2,1024,64,1698.7110000009125,3755.1998999988427,1877.5999499994214,128,64,34.0860682276966,2058.86865234375,4109.933333333333,4115.0,8151.0,8151.0,58.17666666666666,68.96,54.2,62.0,47.0,99.0,15
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,cold_after_load,2,1024,128,1698.7110000009125,7338.461100000131,3669.2305500000657,256,128,34.88469810107672,2058.86865234375,4108.0,4108.0,8151.0,8151.0,55.74896551724138,72.18,52.93103448275862,54.0,35.758620689655174,41.0,29
RTX_5060_Ti_8GB,Transformers,C:\Users\Marce\Desktop\thor\test_cprofile_in_1060\Qwen3-0.6B,float16,edge_summary_01,warm1,2,1024,128,1698.7110000009125,7608.206700000665,3804.1033500003323,256,128,33.6478765751695,2058.86865234375,4108.033333333334,4109.0,8151.0,8151.0,56.184333333333335,72.49,53.333333333333336,61.0,40.46666666666667,99.0,30
